,Date,Country,City,Specie,count,min,max,median,variance
15337,13/05/2020,VN,Ha Long,pm10,24,11.0,30.0,19.0,344.93
15338,05/03/2020,VN,Ha Long,pm10,24,7.0,43.0,11.0,1312.17
15339,08/07/2020,VN,Ha Long,pm10,24,10.0,21.0,13.0,90.14
15340,31/10/2020,VN,Ha Long,pm10,24,11.0,33.0,22.0,509.11
15341,10/11/2020,VN,Ha Long,pm10,24,21.0,54.0,36.0,1008.24
15342,12/01/2021,VN,Ha Long,pm10,24,18.0,59.0,32.0,1845.43
15343,05/02/2020,VN,Ha Long,pm10,24,22.0,48.0,42.0,643.9
15344,22/03/2020,VN,Ha Long,pm10,24,16.0,42.0,23.0,502.83
15345,04/06/2020,VN,Ha Long,pm10,24,8.0,33.0,11.0,539.11
15346,17/09/2020,VN,Ha Long,pm10,24,6.0,19.0,11.0,144.57
15347,28/11/2020,VN,Ha Long,pm10,24,16.0,49.0,24.0,682.61
15348,13/03/2020,VN,Ha Long,pm10,24,14.0,27.0,19.0,149.49
15349,09/04/2020,VN,Ha Long,pm10,24,33.0,93.0,40.0,2314.18
15350,18/05/2020,VN,Ha Long,pm10,24,11.0,19.0,14.0,77.97
15351,13/10/2020,VN,Ha Long,pm10,24,16.0,39.0,25.0,310.14
15352,15/11/2020,VN,Ha Long,pm10,24,12.0,23.0,19.0,118.97
15353,24/12/2020,VN,Ha Long,pm10,24,14.0,35.0,16.0,330.85
15354,04/04/2020,VN,Ha Long,pm10,24,14.0,31.0,22.0,238.84
15355,05/07/2020,VN,Ha Long,pm10,24,4.0,15.0,9.0,107.66
15356,20/08/2020,VN,Ha Long,pm10,24,5.0,14.0,9.0,63.03
15357,17/05/2020,VN,Ha Long,pm10,24,7.0,17.0,11.0,75.49
15358,30/06/2020,VN,Ha Long,pm10,24,8.0,20.0,11.0,77.32
15359,26/09/2020,VN,Ha Long,pm10,24,3.0,13.0,6.0,95.87
15360,30/12/2020,VN,Ha Long,pm10,24,13.0,42.0,23.0,602.83
15361,01/01/2021,VN,Ha Long,pm10,24,19.0,29.0,23.0,72.75
15362,15/01/2020,VN,Ha Long,pm10,24,25.0,46.0,33.0,361.29
15363,17/02/2020,VN,Ha Long,pm10,12,43.0,62.0,54.0,419.09
15364,10/03/2020,VN,Ha Long,pm10,24,34.0,99.0,51.0,2587.17
15365,10/01/2021,VN,Ha Long,pm10,24,21.0,51.0,34.0,1043.19
15366,13/08/2020,VN,Ha Long,pm10,24,3.0,12.0,7.0,56.5
15367,20/01/2020,VN,Ha Long,pm10,24,27.0,65.0,60.0,2251.23
15368,21/02/2020,VN,Ha Long,pm10,24,35.0,59.0,48.0,318.24
15369,27/03/2020,VN,Ha Long,pm10,24,15.0,26.0,22.0,121.72
15370,13/07/2020,VN,Ha Long,pm10,24,10.0,21.0,12.0,114.78
15371,03/10/2020,VN,Ha Long,pm10,24,3.0,12.0,6.0,39.98
15372,22/10/2020,VN,Ha Long,pm10,24,11.0,37.0,21.0,569.84
15373,29/11/2020,VN,Ha Long,pm10,24,9.0,34.0,21.0,482.83
15374,01/01/2020,VN,Ha Long,pm10,24,40.0,61.0,52.0,291.3
15375,04/03/2020,VN,Ha Long,pm10,24,4.0,36.0,11.0,1405.2
15376,15/05/2020,VN,Ha Long,pm10,24,8.0,13.0,12.0,31.01
15377,28/04/2020,VN,Ha Long,pm10,24,31.0,55.0,40.0,567.54
15378,12/09/2020,VN,Ha Long,pm10,24,4.0,13.0,6.0,53.62
15379,11/01/2020,VN,Ha Long,pm10,24,24.0,54.0,33.0,842.01
15380,28/02/2020,VN,Ha Long,pm10,47,13.0,44.0,23.0,470.84
15381,20/03/2020,VN,Ha Long,pm10,24,12.0,36.0,24.0,644.28
15382,12/04/2020,VN,Ha Long,pm10,24,25.0,114.0,38.0,4936.45
15383,25/06/2020,VN,Ha Long,pm10,72,6.0,56.0,13.0,737.96
15384,28/07/2020,VN,Ha Long,pm10,24,10.0,26.0,13.0,210.44
15385,07/09/2020,VN,Ha Long,pm10,24,4.0,15.0,8.0,68.41
15386,30/10/2020,VN,Ha Long,pm10,24,9.0,21.0,12.0,115.0
15387,10/02/2020,VN,Ha Long,pm10,24,12.0,43.0,32.0,855.87
15388,31/03/2020,VN,Ha Long,pm10,24,17.0,43.0,28.0,619.55
15389,10/04/2020,VN,Ha Long,pm10,24,21.0,57.0,33.0,1059.93
15390,23/12/2020,VN,Ha Long,pm10,24,23.0,37.0,34.0,181.14
15391,28/03/2020,VN,Ha Long,pm10,24,15.0,44.0,36.0,913.03
15392,20/05/2020,VN,Ha Long,pm10,24,12.0,23.0,14.0,80.42
15393,17/07/2020,VN,Ha Long,pm10,24,9.0,26.0,12.0,145.2
15394,10/09/2020,VN,Ha Long,pm10,24,3.0,14.0,6.0,69.28
15395,12/10/2020,VN,Ha Long,pm10,24,19.0,37.0,25.0,225.8
15396,21/10/2020,VN,Ha Long,pm10,24,11.0,30.0,18.0,293.02
15397,06/12/2020,VN,Ha Long,pm10,24,23.0,37.0,28.0,149.55
15398,22/01/2020,VN,Ha Long,pm10,24,22.0,53.0,40.0,1162.88
15399,08/03/2020,VN,Ha Long,pm10,24,17.0,48.0,27.0,617.32
15400,06/06/2020,VN,Ha Long,pm10,24,6.0,20.0,12.0,199.55
15401,29/08/2020,VN,Ha Long,pm10,24,6.0,15.0,8.0,60.0
15402,20/01/2021,VN,Ha Long,pm10,15,30.0,53.0,51.0,795.24
15403,06/03/2020,VN,Ha Long,pm10,24,13.0,36.0,27.0,640.8
15404,10/05/2020,VN,Ha Long,pm10,24,15.0,35.0,17.0,261.67
15405,26/07/2020,VN,Ha Long,pm10,24,4.0,17.0,8.0,166.01
15406,27/11/2020,VN,Ha Long,pm10,24,22.0,51.0,30.0,769.98
15407,16/04/2020,VN,Ha Long,pm10,24,22.0,47.0,34.0,574.77
15408,09/08/2020,VN,Ha Long,pm10,24,5.0,11.0,7.0,36.36
15409,15/10/2020,VN,Ha Long,pm10,24,1.0,11.0,2.0,135.58
15410,16/12/2020,VN,Ha Long,pm10,24,5.0,18.0,11.0,216.94
15411,07/07/2020,VN,Ha Long,pm10,24,11.0,27.0,14.0,147.37
15412,12/02/2020,VN,Ha Long,pm10,24,25.0,44.0,38.0,353.46
15413,24/05/2020,VN,Ha Long,pm10,24,8.0,45.0,28.0,1164.06
15414,24/06/2020,VN,Ha Long,pm10,72,4.0,29.0,12.0,267.25
15415,24/09/2020,VN,Ha Long,pm10,24,5.0,26.0,9.0,315.63
15416,01/12/2020,VN,Ha Long,pm10,24,27.0,51.0,35.0,382.16
15417,14/01/2021,VN,Ha Long,pm10,24,32.0,61.0,42.0,626.67
15418,20/04/2020,VN,Ha Long,pm10,24,13.0,39.0,19.0,314.78
15419,11/05/2020,VN,Ha Long,pm10,24,8.0,23.0,13.0,157.37
15420,31/08/2020,VN,Ha Long,pm10,24,9.0,15.0,11.0,38.19
15421,11/09/2020,VN,Ha Long,pm10,24,3.0,9.0,6.0,24.06
15422,29/09/2020,VN,Ha Long,pm10,24,3.0,18.0,14.0,191.88
15423,09/10/2020,VN,Ha Long,pm10,24,10.0,24.0,16.0,161.45
15424,15/12/2020,VN,Ha Long,pm10,24,6.0,12.0,8.0,49.98
15425,30/03/2020,VN,Ha Long,pm10,24,13.0,50.0,26.0,1158.1
15426,02/04/2020,VN,Ha Long,pm10,24,28.0,44.0,31.0,312.01
15427,12/08/2020,VN,Ha Long,pm10,24,6.0,17.0,9.0,100.58
15428,27/08/2020,VN,Ha Long,pm10,24,10.0,20.0,16.0,71.72
15429,01/11/2020,VN,Ha Long,pm10,24,20.0,38.0,23.0,277.97
15430,08/12/2020,VN,Ha Long,pm10,24,22.0,47.0,27.0,263.19
15431,11/01/2021,VN,Ha Long,pm10,24,19.0,50.0,34.0,997.37
15432,04/02/2020,VN,Ha Long,pm10,24,13.0,40.0,29.0,672.59
15433,23/04/2020,VN,Ha Long,pm10,24,10.0,33.0,14.0,253.89
15434,14/06/2020,VN,Ha Long,pm10,24,7.0,18.0,12.0,142.54
15435,22/08/2020,VN,Ha Long,pm10,24,5.0,19.0,8.0,140.85
15436,14/09/2020,VN,Ha Long,pm10,23,6.0,19.0,10.0,121.19
15437,03/12/2020,VN,Ha Long,pm10,24,23.0,42.0,30.0,257.61
15438,12/11/2020,VN,Ha Long,pm10,24,24.0,46.0,34.0,535.63
15439,26/12/2020,VN,Ha Long,pm10,24,28.0,52.0,44.0,644.77
15440,28/09/2020,VN,Ha Long,pm10,24,7.0,17.0,11.0,49.11
15441,20/10/2020,VN,Ha Long,pm10,24,9.0,27.0,16.0,349.49
15442,24/10/2020,VN,Ha Long,pm10,24,22.0,66.0,36.0,1593.91
15443,27/07/2020,VN,Ha Long,pm10,24,9.0,24.0,14.0,155.36
15444,06/08/2020,VN,Ha Long,pm10,24,5.0,10.0,6.0,33.03
15445,01/10/2020,VN,Ha Long,pm10,24,5.0,17.0,13.0,126.5
15446,08/01/2021,VN,Ha Long,pm10,24,8.0,19.0,11.0,92.16
15447,07/01/2020,VN,Ha Long,pm10,13,26.0,45.0,34.0,407.44
15448,30/01/2020,VN,Ha Long,pm10,24,37.0,68.0,40.0,891.29
15449,18/06/2020,VN,Ha Long,pm10,24,5.0,18.0,8.0,122.32
15450,13/02/2020,VN,Ha Long,pm10,24,18.0,33.0,24.0,138.84
15451,11/12/2020,VN,Ha Long,pm10,24,32.0,48.0,35.0,192.01
15452,26/03/2020,VN,Ha Long,pm10,24,14.0,29.0,21.0,168.91
15453,04/07/2020,VN,Ha Long,pm10,24,4.0,16.0,8.0,127.54
15454,11/08/2020,VN,Ha Long,pm10,24,4.0,14.0,8.0,74.71
15455,25/10/2020,VN,Ha Long,pm10,24,22.0,36.0,28.0,183.48
15456,05/01/2021,VN,Ha Long,pm10,24,37.0,55.0,51.0,345.8
15457,06/01/2020,VN,Ha Long,pm10,24,25.0,44.0,31.0,169.11
15458,17/01/2020,VN,Ha Long,pm10,24,22.0,51.0,33.0,740.87
15459,03/03/2020,VN,Ha Long,pm10,8,20.0,29.0,22.0,118.39
15460,05/11/2020,VN,Ha Long,pm10,20,25.0,45.0,33.0,403.68
15461,18/11/2020,VN,Ha Long,pm10,24,8.0,16.0,12.0,66.01
15462,03/01/2021,VN,Ha Long,pm10,24,30.0,44.0,36.0,139.93
15463,14/01/2020,VN,Ha Long,pm10,24,26.0,58.0,49.0,1599.98
15464,29/06/2020,VN,Ha Long,pm10,24,10.0,32.0,12.0,394.71
15465,17/08/2020,VN,Ha Long,pm10,9,2.0,5.0,2.0,15.0
15466,10/07/2020,VN,Ha Long,pm10,24,9.0,24.0,16.0,145.2
15467,21/12/2020,VN,Ha Long,pm10,24,22.0,49.0,33.0,573.32
15468,29/12/2020,VN,Ha Long,pm10,24,17.0,30.0,20.0,136.07
15469,15/01/2021,VN,Ha Long,pm10,24,29.0,47.0,39.0,264.76
15470,01/05/2020,VN,Ha Long,pm10,24,13.0,24.0,17.0,143.7
15471,03/07/2020,VN,Ha Long,pm10,12,6.0,15.0,10.0,70.61
15472,09/07/2020,VN,Ha Long,pm10,24,9.0,31.0,13.0,385.14
15473,29/05/2020,VN,Ha Long,pm10,24,7.0,30.0,20.0,572.59
15474,16/07/2020,VN,Ha Long,pm10,24,9.0,36.0,12.0,490.85
15475,20/07/2020,VN,Ha Long,pm10,24,8.0,18.0,11.0,52.45
15476,02/08/2020,VN,Ha Long,pm10,15,2.0,12.0,4.0,82.67
15477,06/09/2020,VN,Ha Long,pm10,24,3.0,8.0,5.0,25.8
15478,11/02/2020,VN,Ha Long,pm10,24,38.0,53.0,46.0,173.84
15479,03/04/2020,VN,Ha Long,pm10,24,27.0,42.0,38.0,310.85
15480,09/05/2020,VN,Ha Long,pm10,24,15.0,24.0,18.0,54.33
15481,01/08/2020,VN,Ha Long,pm10,24,6.0,21.0,11.0,169.11
15482,13/09/2020,VN,Ha Long,pm10,24,4.0,12.0,7.0,50.65
15483,10/10/2020,VN,Ha Long,pm10,22,9.0,22.0,15.0,213.94
15484,19/01/2020,VN,Ha Long,pm10,24,30.0,56.0,43.0,931.23
15485,29/01/2020,VN,Ha Long,pm10,24,28.0,61.0,42.0,897.1
15486,16/06/2020,VN,Ha Long,pm10,24,7.0,25.0,9.0,216.79
15487,02/03/2020,VN,Ha Long,pm10,24,20.0,33.0,26.0,144.18
15488,15/07/2020,VN,Ha Long,pm10,24,7.0,19.0,10.0,89.57
15489,25/11/2020,VN,Ha Long,pm10,24,15.0,23.0,20.0,64.93
15490,21/11/2020,VN,Ha Long,pm10,24,4.0,21.0,7.0,145.8
15491,03/06/2020,VN,Ha Long,pm10,24,7.0,18.0,11.0,75.36
15492,21/06/2020,VN,Ha Long,pm10,24,9.0,29.0,13.0,341.72
15493,22/06/2020,VN,Ha Long,pm10,35,4.0,22.0,14.0,202.47
15494,23/07/2020,VN,Ha Long,pm10,24,3.0,14.0,7.0,125.22
15495,30/08/2020,VN,Ha Long,pm10,24,7.0,14.0,9.0,47.37
15496,30/12/2019,VN,Ha Long,pm10,24,48.0,84.0,63.0,969.57
15497,25/04/2020,VN,Ha Long,pm10,24,12.0,500.0,27.0,195415.0
15498,02/05/2020,VN,Ha Long,pm10,24,10.0,20.0,17.0,87.17
15499,18/09/2020,VN,Ha Long,pm10,24,4.0,15.0,7.0,66.07
15500,05/12/2020,VN,Ha Long,pm10,24,16.0,49.0,29.0,1200.42
15501,17/01/2021,VN,Ha Long,pm10,24,28.0,63.0,47.0,884.76
15502,07/04/2020,VN,Ha Long,pm10,24,10.0,34.0,18.0,415.58
15503,31/05/2020,VN,Ha Long,pm10,14,9.0,18.0,12.0,101.32
15504,09/06/2020,VN,Ha Long,pm10,24,6.0,27.0,12.0,332.16
15505,19/08/2020,VN,Ha Long,pm10,24,4.0,14.0,7.0,94.71
15506,22/09/2020,VN,Ha Long,pm10,24,2.0,9.0,3.0,23.7
15507,01/03/2020,VN,Ha Long,pm10,48,20.0,53.0,28.0,590.81
15508,19/03/2020,VN,Ha Long,pm10,24,9.0,46.0,19.0,1288.91
15509,05/04/2020,VN,Ha Long,pm10,24,5.0,22.0,12.0,251.01
15510,06/01/2021,VN,Ha Long,pm10,24,51.0,72.0,53.0,262.16
15511,08/04/2020,VN,Ha Long,pm10,24,23.0,47.0,42.0,528.24
15512,25/07/2020,VN,Ha Long,pm10,18,5.0,17.0,8.0,118.99
15513,08/08/2020,VN,Ha Long,pm10,24,5.0,17.0,10.0,88.7
15514,10/08/2020,VN,Ha Long,pm10,24,5.0,16.0,9.0,91.52
15515,14/08/2020,VN,Ha Long,pm10,24,2.0,18.0,5.0,238.48
15516,24/01/2020,VN,Ha Long,pm10,24,21.0,40.0,30.0,186.3
15517,29/02/2020,VN,Ha Long,pm10,25,15.0,52.0,26.0,775.23
15518,16/03/2020,VN,Ha Long,pm10,24,12.0,54.0,19.0,2079.06
15519,27/09/2020,VN,Ha Long,pm10,24,3.0,19.0,11.0,170.36
15520,18/10/2020,VN,Ha Long,pm10,24,10.0,22.0,14.0,175.92
15521,15/06/2020,VN,Ha Long,pm10,24,3.0,16.0,9.0,142.32
15522,04/10/2020,VN,Ha Long,pm10,24,6.0,13.0,7.0,24.06
15523,18/01/2020,VN,Ha Long,pm10,24,33.0,59.0,48.0,652.75
15524,01/04/2020,VN,Ha Long,pm10,24,17.0,56.0,37.0,1619.98
15525,15/04/2020,VN,Ha Long,pm10,24,31.0,53.0,44.0,339.55
15526,12/06/2020,VN,Ha Long,pm10,24,10.0,20.0,12.0,66.96
15527,09/12/2020,VN,Ha Long,pm10,24,24.0,41.0,29.0,196.45
15528,10/12/2020,VN,Ha Long,pm10,24,30.0,60.0,39.0,702.83
15529,07/02/2020,VN,Ha Long,pm10,24,18.0,39.0,32.0,276.74
15530,17/03/2020,VN,Ha Long,pm10,24,15.0,52.0,36.0,1757.97
15531,16/05/2020,VN,Ha Long,pm10,24,9.0,23.0,11.0,117.81
15532,09/01/2020,VN,Ha Long,o3,24,3.0,20.0,12.0,248.24
15533,19/01/2020,VN,Ha Long,o3,24,1.0,7.0,4.0,26.5
15534,04/01/2020,VN,Ha Long,o3,24,2.0,16.0,11.0,180.42
15535,05/08/2020,VN,Ha Long,o3,24,7.0,11.0,9.0,16.45
15536,12/08/2020,VN,Ha Long,o3,24,14.0,19.0,18.0,30.65
15537,10/10/2020,VN,Ha Long,o3,22,12.0,37.0,19.0,342.51
15538,09/02/2020,VN,Ha Long,o3,24,4.0,10.0,6.0,30.42
15539,06/03/2020,VN,Ha Long,o3,24,2.0,6.0,3.0,8.68
15540,07/04/2020,VN,Ha Long,o3,24,3.0,11.0,5.0,42.16
15541,06/05/2020,VN,Ha Long,o3,24,7.0,12.0,9.0,9.84
15542,31/08/2020,VN,Ha Long,o3,24,7.0,64.0,27.0,2526.07
15543,28/10/2020,VN,Ha Long,o3,24,7.0,37.0,27.0,830.71
15544,15/11/2020,VN,Ha Long,o3,24,7.0,32.0,14.0,411.3
15545,09/12/2020,VN,Ha Long,o3,24,3.0,39.0,14.0,1276.79
15546,11/02/2020,VN,Ha Long,o3,24,2.0,15.0,5.0,132.97
15547,20/01/2020,VN,Ha Long,o3,24,1.0,7.0,2.0,33.89
15548,01/04/2020,VN,Ha Long,o3,24,3.0,5.0,4.0,5.2
15549,05/04/2020,VN,Ha Long,o3,24,3.0,7.0,5.0,16.94
15550,11/04/2020,VN,Ha Long,o3,24,2.0,14.0,6.0,134.76
15551,20/06/2020,VN,Ha Long,o3,24,11.0,18.0,14.0,37.66
15552,30/06/2020,VN,Ha Long,o3,24,15.0,21.0,19.0,27.23
15553,05/07/2020,VN,Ha Long,o3,24,11.0,15.0,14.0,12.1
15554,10/01/2020,VN,Ha Long,o3,24,4.0,15.0,10.0,147.54
15555,18/10/2020,VN,Ha Long,o3,24,9.0,25.0,17.0,267.37
15556,22/03/2020,VN,Ha Long,o3,24,6.0,14.0,8.0,35.63
15557,28/03/2020,VN,Ha Long,o3,24,8.0,11.0,10.0,8.62
15558,19/04/2020,VN,Ha Long,o3,24,5.0,10.0,7.0,27.66
15559,22/05/2020,VN,Ha Long,o3,24,10.0,24.0,14.0,133.26
15560,29/05/2020,VN,Ha Long,o3,24,5.0,22.0,16.0,173.89
15561,04/11/2020,VN,Ha Long,o3,24,9.0,38.0,24.0,629.28
15562,07/12/2020,VN,Ha Long,o3,24,14.0,34.0,22.0,329.4
15563,31/01/2020,VN,Ha Long,o3,24,3.0,28.0,10.0,710.15
15564,22/02/2020,VN,Ha Long,o3,24,2.0,27.0,13.0,712.16
15565,28/04/2020,VN,Ha Long,o3,24,2.0,36.0,15.0,1166.3
15566,05/05/2020,VN,Ha Long,o3,24,8.0,12.0,10.0,11.88
15567,24/06/2020,VN,Ha Long,o3,72,6.0,39.0,22.0,449.14
15568,01/07/2020,VN,Ha Long,o3,24,14.0,22.0,18.0,64.93
15569,04/08/2020,VN,Ha Long,o3,24,8.0,12.0,9.0,20.71
15570,27/10/2020,VN,Ha Long,o3,24,8.0,45.0,21.0,1170.14
15571,08/02/2020,VN,Ha Long,o3,24,3.0,15.0,6.0,85.8
15572,07/01/2021,VN,Ha Long,o3,24,12.0,38.0,19.0,557.61
15573,02/11/2020,VN,Ha Long,o3,24,5.0,63.0,9.0,2113.91
15574,21/11/2020,VN,Ha Long,o3,24,3.0,20.0,11.0,287.83
15575,02/12/2020,VN,Ha Long,o3,24,13.0,37.0,23.0,467.75
15576,31/12/2020,VN,Ha Long,o3,24,10.0,37.0,24.0,931.72
15577,01/09/2020,VN,Ha Long,o3,24,13.0,135.0,23.0,18936.1
15578,04/06/2020,VN,Ha Long,o3,24,14.0,18.0,16.0,12.16
15579,18/07/2020,VN,Ha Long,o3,24,15.0,19.0,16.0,18.68
15580,04/10/2020,VN,Ha Long,o3,24,3.0,19.0,8.0,168.41
15581,17/12/2020,VN,Ha Long,o3,24,2.0,15.0,5.0,144.35
15582,01/05/2020,VN,Ha Long,o3,24,5.0,18.0,10.0,188.53
15583,27/05/2020,VN,Ha Long,o3,24,8.0,23.0,13.0,238.97
15584,09/06/2020,VN,Ha Long,o3,24,15.0,20.0,17.0,15.87
15585,17/06/2020,VN,Ha Long,o3,24,10.0,17.0,13.0,39.55
15586,12/09/2020,VN,Ha Long,o3,24,6.0,16.0,9.0,83.32
15587,14/05/2020,VN,Ha Long,o3,24,6.0,18.0,13.0,137.39
15588,02/02/2020,VN,Ha Long,o3,24,2.0,10.0,4.0,45.2
15589,12/02/2020,VN,Ha Long,o3,24,1.0,11.0,8.0,91.01
15590,11/07/2020,VN,Ha Long,o3,24,7.0,22.0,18.0,235.2
15591,26/11/2020,VN,Ha Long,o3,24,3.0,43.0,25.0,1558.97
15592,17/01/2020,VN,Ha Long,o3,24,1.0,4.0,2.0,4.62
15593,13/06/2020,VN,Ha Long,o3,24,10.0,18.0,14.0,61.72
15594,12/07/2020,VN,Ha Long,o3,24,14.0,22.0,19.0,47.54
15595,06/12/2020,VN,Ha Long,o3,24,7.0,35.0,19.0,448.41
15596,08/12/2020,VN,Ha Long,o3,24,8.0,30.0,20.0,478.97
15597,01/01/2020,VN,Ha Long,o3,24,5.0,11.0,6.0,29.55
15598,30/03/2020,VN,Ha Long,o3,24,3.0,12.0,6.0,64.18
15599,14/07/2020,VN,Ha Long,o3,24,11.0,17.0,14.0,25.8
15600,17/08/2020,VN,Ha Long,o3,12,4.0,13.0,7.0,59.7
15601,05/11/2020,VN,Ha Long,o3,20,8.0,116.0,26.0,15562.2
15602,01/01/2021,VN,Ha Long,o3,24,16.0,43.0,30.0,741.29
15603,27/01/2020,VN,Ha Long,o3,24,2.0,13.0,9.0,86.67
15604,04/01/2021,VN,Ha Long,o3,24,18.0,48.0,29.0,554.18
15605,09/01/2021,VN,Ha Long,o3,24,14.0,34.0,26.0,193.89
15606,11/03/2020,VN,Ha Long,o3,24,3.0,17.0,7.0,239.93
15607,03/04/2020,VN,Ha Long,o3,24,3.0,7.0,4.0,12.16
15608,10/05/2020,VN,Ha Long,o3,24,12.0,24.0,15.0,89.55
15609,21/05/2020,VN,Ha Long,o3,24,10.0,23.0,18.0,139.11
15610,05/06/2020,VN,Ha Long,o3,24,14.0,20.0,17.0,22.61
15611,09/07/2020,VN,Ha Long,o3,24,11.0,25.0,18.0,155.87
15612,13/09/2020,VN,Ha Long,o3,24,6.0,17.0,7.0,124.57
15613,15/09/2020,VN,Ha Long,o3,16,5.0,28.0,6.0,588.0
15614,30/01/2020,VN,Ha Long,o3,24,6.0,23.0,14.0,199.55
15615,08/01/2021,VN,Ha Long,o3,24,10.0,22.0,16.0,106.5
15616,15/12/2020,VN,Ha Long,o3,24,4.0,15.0,8.0,78.53
15617,26/01/2020,VN,Ha Long,o3,24,2.0,11.0,7.0,55.36
15618,19/05/2020,VN,Ha Long,o3,24,8.0,23.0,16.0,215.63
15619,23/06/2020,VN,Ha Long,o3,72,6.0,34.0,20.0,300.4
15620,11/10/2020,VN,Ha Long,o3,24,10.0,30.0,23.0,239.84
15621,26/10/2020,VN,Ha Long,o3,24,12.0,49.0,27.0,1036.23
15622,01/12/2020,VN,Ha Long,o3,24,5.0,29.0,22.0,585.8
15623,05/01/2020,VN,Ha Long,o3,24,2.0,21.0,17.0,307.81
15624,25/08/2020,VN,Ha Long,o3,24,4.0,46.0,20.0,2399.11
15625,29/08/2020,VN,Ha Long,o3,24,8.0,32.0,23.0,602.01
15626,02/09/2020,VN,Ha Long,o3,24,8.0,143.0,25.0,21405.4
15627,03/12/2020,VN,Ha Long,o3,24,11.0,40.0,21.0,685.05
15628,28/12/2020,VN,Ha Long,o3,24,3.0,23.0,7.0,419.11
15629,19/01/2021,VN,Ha Long,o3,24,10.0,104.0,34.0,11766.7
15630,06/08/2020,VN,Ha Long,o3,24,6.0,15.0,9.0,61.72
15631,03/03/2020,VN,Ha Long,o3,8,4.0,13.0,4.0,95.54
15632,20/03/2020,VN,Ha Long,o3,24,4.0,6.0,5.0,4.93
15633,27/04/2020,VN,Ha Long,o3,24,7.0,26.0,12.0,358.26
15634,03/08/2020,VN,Ha Long,o3,9,8.0,12.0,9.0,16.94
15635,21/12/2020,VN,Ha Long,o3,24,5.0,40.0,27.0,1066.36
15636,28/02/2020,VN,Ha Long,o3,47,2.0,24.0,9.0,390.1
15637,24/05/2020,VN,Ha Long,o3,24,6.0,22.0,17.0,186.88
15638,26/05/2020,VN,Ha Long,o3,24,8.0,15.0,12.0,48.53
15639,28/06/2020,VN,Ha Long,o3,54,13.0,24.0,17.0,71.94
15640,21/08/2020,VN,Ha Long,o3,24,3.0,28.0,6.0,648.68
15641,30/11/2020,VN,Ha Long,o3,24,9.0,27.0,18.0,355.65
15642,02/01/2021,VN,Ha Long,o3,24,14.0,49.0,23.0,1219.11
15643,11/01/2021,VN,Ha Long,o3,24,17.0,42.0,30.0,594.62
15644,06/02/2020,VN,Ha Long,o3,24,2.0,6.0,2.0,15.05
15645,18/02/2020,VN,Ha Long,o3,24,2.0,21.0,12.0,421.72
15646,14/03/2020,VN,Ha Long,o3,24,3.0,12.0,5.0,94.49
15647,11/05/2020,VN,Ha Long,o3,24,9.0,16.0,13.0,45.14
15648,13/01/2020,VN,Ha Long,o3,24,2.0,6.0,2.0,16.45
15649,19/03/2020,VN,Ha Long,o3,24,2.0,6.0,3.0,7.81
15650,24/03/2020,VN,Ha Long,o3,24,4.0,11.0,7.0,62.59
15651,09/10/2020,VN,Ha Long,o3,24,9.0,40.0,17.0,463.02
15652,16/11/2020,VN,Ha Long,o3,24,6.0,29.0,13.0,451.14
15653,13/12/2020,VN,Ha Long,o3,24,5.0,41.0,16.0,1110.42
15654,23/02/2020,VN,Ha Long,o3,24,4.0,26.0,10.0,595.0
15655,16/03/2020,VN,Ha Long,o3,24,3.0,11.0,5.0,42.59
15656,07/06/2020,VN,Ha Long,o3,24,13.0,19.0,15.0,25.2
15657,13/08/2020,VN,Ha Long,o3,24,7.0,17.0,12.0,86.88
15658,19/12/2020,VN,Ha Long,o3,24,6.0,26.0,18.0,319.55
15659,11/01/2020,VN,Ha Long,o3,24,3.0,13.0,5.0,95.87
15660,07/01/2020,VN,Ha Long,o3,13,4.0,12.0,6.0,94.1
15661,24/02/2020,VN,Ha Long,o3,24,3.0,24.0,15.0,263.02
15662,11/06/2020,VN,Ha Long,o3,24,5.0,18.0,14.0,103.19
15663,28/07/2020,VN,Ha Long,o3,24,4.0,20.0,13.0,206.01
15664,02/08/2020,VN,Ha Long,o3,15,7.0,12.0,10.0,26.86
15665,26/12/2020,VN,Ha Long,o3,24,2.0,12.0,6.0,93.91
15666,02/01/2020,VN,Ha Long,o3,24,2.0,18.0,8.0,218.84
15667,09/08/2020,VN,Ha Long,o3,24,6.0,17.0,10.0,86.94
15668,14/09/2020,VN,Ha Long,o3,23,4.0,20.0,9.0,193.32
15669,08/05/2020,VN,Ha Long,o3,24,12.0,16.0,14.0,16.79
15670,29/03/2020,VN,Ha Long,o3,23,5.0,12.0,9.0,53.12
15671,26/04/2020,VN,Ha Long,o3,24,6.0,14.0,9.0,58.1
15672,12/12/2020,VN,Ha Long,o3,24,4.0,44.0,25.0,1229.98
15673,06/01/2021,VN,Ha Long,o3,24,7.0,33.0,17.0,705.63
15674,22/01/2020,VN,Ha Long,o3,24,2.0,10.0,7.0,86.36
15675,24/10/2020,VN,Ha Long,o3,24,17.0,112.0,36.0,8838.53
15676,05/02/2020,VN,Ha Long,o3,24,1.0,4.0,2.0,4.62
15677,07/02/2020,VN,Ha Long,o3,24,2.0,11.0,2.0,81.29
15678,02/05/2020,VN,Ha Long,o3,24,5.0,10.0,8.0,23.46
15679,12/05/2020,VN,Ha Long,o3,24,8.0,22.0,12.0,141.67
